2.518644332885742188e-01,6.163918105988829666e+03,4.762041135200062854e+03,5.626784896850585938e+01
2.672874927520751953e-01,7.903602765967772939e+03,4.782768562161755654e+03,1.247304199218750000e+03
2.335634231567382812e-01,7.739775029799188815e+03,4.816291557491796084e+03,5.856250610351562500e+02
1.681756973266601562e-01,8.122358241974219709e+03,4.806309518610920350e+03,1.403261962890625000e+03
3.014860153198242188e-01,3.697784820134776965e+03,4.883230102923267623e+03,6.531502685546875000e+02
3.179371356964111328e-01,7.759126921337233398e+03,4.795704606903651438e+03,7.520196533203125000e+01
1.503679752349853516e-01,8.051936765059182108e+03,4.802439963749709932e+03,1.488005981445312045e+03
2.143354415893554688e-01,7.878959087433156128e+03,4.803293848825769601e+03,3.388937683105468750e+02
2.665317058563232422e-01,8.543121081828723618e+03,4.847033739946347850e+03,4.479623107910156250e+02
1.844358444213867188e-01,8.479442815001639246e+03,4.834942785992391691e+03,-1.232697129249572976e+00
1.331698894500732422e-01,2.830138243022534425e+03,4.875151066255905789e+03,1.666115951538085938e+01
2.499604225158691406e-01,8.249109386049252862e+03,5.042139389385913091e+03,4.501453552246093750e+02
2.664451599121093750e-01,9.093511827631622509e+03,4.754631386133008164e+03,2.519410888671875000e+03
1.330416202545166016e-01,8.614023777764574334e+03,4.834120025061976776e+03,2.017995119094849077e+00
2.680678367614746094e-01,8.520482750216116983e+03,4.757814065066899275e+03,1.136130981445311932e+02
2.021322250366210938e-01,7.660134849132589807e+03,4.764092233538157416e+03,2.401518554687500000e+03
2.161672115325927734e-01,8.530404527424085245e+03,4.810376967821822291e+03,7.686702880859375000e+02
2.838730812072753906e-01,7.833836353054085521e+03,4.784300833381214943e+03,8.545909423828125000e+02
2.666385173797607422e-01,8.135752744411396634e+03,4.773707550800353602e+03,8.272350463867187500e+02
2.848138809204101562e-01,8.816780776295894611e+03,4.763829735143467587e+03,5.490342712402343750e+01
2.174251079559326172e-01,7.577749780524393827e+03,4.809853010981168154e+03,1.453352050781250000e+03
3.656640052795410156e-01,8.417033879897455336e+03,4.830343586710406271e+03,1.117994140625000000e+03
2.455198764801025391e-01,8.846774322595883859e+03,4.810828101166926899e+03,1.059115478515625000e+03
2.499265670776367188e-01,8.374404989946429851e+03,4.735352978485670974e+03,2.598170471191405895e+01
1.660664081573486328e-01,8.439199278437006797e+03,4.875341853025485761e+03,3.263821533203125000e+03
2.514977455139160156e-01,8.412353898869334444e+03,4.826559591170997010e+03,5.036342468261718750e+02
1.158695220947265625e-01,7.983930332165776235e+03,4.780894248208942372e+03,1.624719085693359091e+02
2.505309581756591797e-01,8.515033899670712344e+03,4.768596843020533015e+03,1.388609375000000000e+03
1.848063468933105469e-01,8.604736963403373011e+03,4.840157345841756069e+03,4.200791320800781250e+02
1.332519054412841797e-01,7.859509369992150823e+03,4.728703448761481013e+03,9.923050537109375000e+02
2.338578701019287109e-01,8.339621906785099782e+03,4.797023057254163177e+03,1.334425048828125000e+03
2.670786380767822266e-01,8.569719853427637645e+03,4.796130789241768070e+03,3.447258758544921875e+01
1.678519248962402344e-01,8.689279306374875887e+03,4.851985418995318469e+03,6.569330596923828125e+01
2.675237655639648438e-01,8.409711791624191392e+03,4.815410663463459969e+03,1.750653442382812045e+03
2.011446952819824219e-01,8.468261200024186110e+03,4.798453542299310357e+03,1.139636108398437955e+03
3.156025409698486328e-01,8.432704859584204314e+03,4.757107886971543849e+03,6.459450073242187500e+02
2.015511989593505859e-01,7.688170773524317156e+03,4.736390996806319890e+03,1.404549316406250000e+03
2.518844604492187500e-01,5.077850718644693188e+03,4.515709717251796064e+03,5.498246459960937500e+02
2.347700595855712891e-01,7.200320781174930744e+03,4.748834992622892969e+03,1.483941162109375000e+03
9.947085380554199219e-02,8.741990763357673131e+03,4.779565236209932664e+03,3.906085586547852273e+01
2.007334232330322266e-01,8.049437033193315074e+03,4.786253602758705711e+03,1.940172363281250000e+03
2.686569690704345703e-01,8.271269703824138560e+03,4.762970358278057574e+03,4.885064392089843750e+02
1.676781177520751953e-01,4.267668246060679849e+03,4.714326513256973158e+03,3.836388549804688068e+02
2.347035408020019531e-01,7.722496142687979045e+03,4.472797224941516106e+03,8.391671752929687500e+02
2.342956066131591797e-01,7.044258224120589148e+03,4.142055623071078116e+03,8.380592651367187500e+02
1.761910915374755859e-01,6.158689583895777105e+03,4.618050391547915751e+03,1.670088256835937955e+03
2.232944965362548828e-01,6.522381887669043863e+03,4.497992917822658455e+03,8.021119384765625000e+02
1.677165031433105469e-01,5.403282161780083698e+03,4.682491851106529793e+03,6.893980102539062500e+02
3.017828464508056641e-01,5.020525811846239776e+03,4.704759680945454420e+03,3.148837804794311968e+00
2.682082653045654297e-01,8.224883766386792558e+03,4.723645892488011668e+03,1.693456909179687955e+03
2.511463165283203125e-01,3.219930055761943095e+03,4.716319456156815249e+03,-1.322769737243651988e+01
2.173094749450683594e-01,5.428639814691415268e+03,4.393434837791114660e+03,1.684567871093750000e+03
